IMG_PATH,TRUE_CATEGORY,TRUE_LABEL,PRED_CATEGORY,PRED_LABEL,PRED_SCORE,DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1203.jpg,NORMAL,0,NORMAL,0,0.649526209432524,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1209.jpg,NORMAL,0,NORMAL,0,0.6251319677187052,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1221.jpg,NORMAL,0,NORMAL,0,0.5916998798220379,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1225.jpg,NORMAL,0,NORMAL,0,0.581622403627666,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1228.jpg,NORMAL,0,NORMAL,0,0.5820693481452784,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1241.jpg,NORMAL,0,NORMAL,0,0.6082208084468343,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1242.jpg,NORMAL,0,NORMAL,0,0.6209029385362669,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1247.jpg,NORMAL,0,NORMAL,0,0.625993474473333,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1249.jpg,NORMAL,0,NORMAL,0,0.632598189280223,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1255.jpg,NORMAL,0,NORMAL,0,0.6130905372765465,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1267.jpg,NORMAL,0,NORMAL,0,0.60482170466477,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1273.jpg,NORMAL,0,NORMAL,0,0.6401698845556851,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1285.jpg,NORMAL,0,NORMAL,0,0.6029357716900632,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1297.jpg,NORMAL,0,NORMAL,0,0.641466970959298,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1322.jpg,NORMAL,0,NORMAL,0,0.6307398192189795,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1324.jpg,NORMAL,0,NORMAL,0,0.63179958286168,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1364.jpg,NORMAL,0,NORMAL,0,0.6214358169268663,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1374.jpg,NORMAL,0,NORMAL,0,0.6519261161743177,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1387.jpg,NORMAL,0,NORMAL,0,0.6050295036235858,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1416.jpg,NORMAL,0,NORMAL,0,0.6243323670467708,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_143.jpg,NORMAL,0,NORMAL,0,0.6691578393104861,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1434.jpg,NORMAL,0,NORMAL,0,0.6127147233036483,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1439.jpg,NORMAL,0,NORMAL,0,0.6447486699867204,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1444.jpg,NORMAL,0,NORMAL,0,0.6334451688880756,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1448.jpg,NORMAL,0,NORMAL,0,0.6403924592246241,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1461.jpg,NORMAL,0,NORMAL,0,0.5731346833699441,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1466.jpg,NORMAL,0,NORMAL,0,0.617006942812744,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_147.jpg,NORMAL,0,NORMAL,0,0.6672285320315767,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1470.jpg,NORMAL,0,NORMAL,0,0.6164938942536742,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1485.jpg,NORMAL,0,NORMAL,0,0.6451243872960943,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1492.jpg,NORMAL,0,NORMAL,0,0.6220573910054294,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1499.jpg,NORMAL,0,NORMAL,0,0.603812537472435,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1500.jpg,NORMAL,0,NORMAL,0,0.6266499164659716,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1507.jpg,NORMAL,0,NORMAL,0,0.625699051187786,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1531.jpg,NORMAL,0,NORMAL,0,0.6214385096964683,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1540.jpg,NORMAL,0,NORMAL,0,0.6365282105642537,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1543.jpg,NORMAL,0,NORMAL,0,0.6400383945446642,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1546.jpg,NORMAL,0,NORMAL,0,0.6302443634213086,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1555.jpg,NORMAL,0,NORMAL,0,0.6571180521482383,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1564.jpg,NORMAL,0,NORMAL,0,0.6324265010522222,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1565.jpg,NORMAL,0,NORMAL,0,0.6166889612454494,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1566.jpg,NORMAL,0,NORMAL,0,0.64277638886678,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1572.jpg,NORMAL,0,NORMAL,0,0.6248263314643545,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1589.jpg,NORMAL,0,NORMAL,0,0.6462885199267487,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1602.jpg,NORMAL,0,NORMAL,0,0.6096236723640389,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1612.jpg,NORMAL,0,NORMAL,0,0.6176176353403005,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1630.jpg,NORMAL,0,NORMAL,0,0.6282799672831255,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1655.jpg,NORMAL,0,NORMAL,0,0.6197021013845776,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1657.jpg,NORMAL,0,NORMAL,0,0.6309142968801064,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1660.jpg,NORMAL,0,NORMAL,0,0.6248627183766671,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1672.jpg,NORMAL,0,NORMAL,0,0.6404942735337249,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1679.jpg,NORMAL,0,NORMAL,0,0.5811611529084765,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1680.jpg,NORMAL,0,NORMAL,0,0.5947322145752514,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1698.jpg,NORMAL,0,NORMAL,0,0.6229984380313742,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_17.jpg,NORMAL,0,NORMAL,0,0.6835593373134056,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1706.jpg,NORMAL,0,NORMAL,0,0.6334452241243751,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1714.jpg,NORMAL,0,NORMAL,0,0.6444121428318599,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1717.jpg,NORMAL,0,NORMAL,0,0.6452705011174148,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1724.jpg,NORMAL,0,NORMAL,0,0.6069098301138908,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1727.jpg,NORMAL,0,NORMAL,0,0.5792831739609015,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1729.jpg,NORMAL,0,NORMAL,0,0.6048885405871962,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1732.jpg,NORMAL,0,NORMAL,0,0.6157014190643786,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1809.jpg,NORMAL,0,NORMAL,0,0.6499636118793934,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1817.jpg,NORMAL,0,NORMAL,0,0.6332994002936272,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1829.jpg,NORMAL,0,NORMAL,0,0.6475973578530857,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1831.jpg,NORMAL,0,NORMAL,0,0.6020951856838808,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1832.jpg,NORMAL,0,NORMAL,0,0.6058119810426672,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1840.jpg,NORMAL,0,NORMAL,0,0.6422006471077485,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1843.jpg,NORMAL,0,NORMAL,0,0.6292226437799064,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1845.jpg,NORMAL,0,NORMAL,0,0.6203872800620445,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1848.jpg,NORMAL,0,NORMAL,0,0.6101469672566708,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1855.jpg,NORMAL,0,NORMAL,0,0.6216105155331915,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1862.jpg,NORMAL,0,NORMAL,0,0.6329070154308714,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1869.jpg,NORMAL,0,NORMAL,0,0.6534377265562136,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1870.jpg,NORMAL,0,NORMAL,0,0.6468878890129024,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1877.jpg,NORMAL,0,NORMAL,0,0.6377472756947864,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1883.jpg,NORMAL,0,NORMAL,0,0.629800705463518,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1890.jpg,NORMAL,0,NORMAL,0,0.6252318625663974,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1892.jpg,NORMAL,0,NORMAL,0,0.6138443884833986,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1925.jpg,NORMAL,0,NORMAL,0,0.5999258628744573,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1933.jpg,NORMAL,0,NORMAL,0,0.6311568118531741,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_194.jpg,NORMAL,0,NORMAL,0,0.6291561807025021,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1944.jpg,NORMAL,0,NORMAL,0,0.6035205307749923,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1945.jpg,NORMAL,0,NORMAL,0,0.601115569911792,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_196.jpg,NORMAL,0,NORMAL,0,0.639250890622326,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1967.jpg,NORMAL,0,NORMAL,0,0.5853355810088336,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1975.jpg,NORMAL,0,NORMAL,0,0.6085092524029576,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1980.jpg,NORMAL,0,NORMAL,0,0.6100674684125784,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_1987.jpg,NORMAL,0,NORMAL,0,0.620244079955524,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2008.jpg,NORMAL,0,NORMAL,0,0.5845097430946244,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2011.jpg,NORMAL,0,NORMAL,0,0.5936105586589322,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2030.jpg,NORMAL,0,ABNORMAL,1,0.5456605346399452,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2032.jpg,NORMAL,0,NORMAL,0,0.6065613719183327,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2039.jpg,NORMAL,0,NORMAL,0,0.5662514947589952,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2041.jpg,NORMAL,0,NORMAL,0,0.5894577831879892,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2045.jpg,NORMAL,0,NORMAL,0,0.6073228871617442,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_206.jpg,NORMAL,0,NORMAL,0,0.6173735875599209,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2074.jpg,NORMAL,0,NORMAL,0,0.5744571784713388,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2077.jpg,NORMAL,0,NORMAL,0,0.5787677088137273,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2092.jpg,NORMAL,0,NORMAL,0,0.5934097194738567,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2093.jpg,NORMAL,0,NORMAL,0,0.5598721440541702,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_21.jpg,NORMAL,0,NORMAL,0,0.6547265413239725,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2104.jpg,NORMAL,0,NORMAL,0,0.5993176559803794,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2106.jpg,NORMAL,0,NORMAL,0,0.6166461669223917,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2121.jpg,NORMAL,0,NORMAL,0,0.6252658328906058,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2123.jpg,NORMAL,0,NORMAL,0,0.6096415413069355,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2129.jpg,NORMAL,0,NORMAL,0,0.6034511263646383,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2130.jpg,NORMAL,0,NORMAL,0,0.6125998041824849,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2167.jpg,NORMAL,0,NORMAL,0,0.6141456610700868,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2185.jpg,NORMAL,0,NORMAL,0,0.6070351060412151,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2194.jpg,NORMAL,0,NORMAL,0,0.5975169526158408,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2211.jpg,NORMAL,0,NORMAL,0,0.6170794266467967,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2272.jpg,NORMAL,0,NORMAL,0,0.5934293283601884,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2278.jpg,NORMAL,0,NORMAL,0,0.6087725914609465,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_229.jpg,NORMAL,0,NORMAL,0,0.6569292268583096,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_23.jpg,NORMAL,0,NORMAL,0,0.6766152783003794,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2315.jpg,NORMAL,0,NORMAL,0,0.6342567834551568,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2317.jpg,NORMAL,0,NORMAL,0,0.6203877771887402,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2319.jpg,NORMAL,0,NORMAL,0,0.6259369953570679,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2322.jpg,NORMAL,0,NORMAL,0,0.6294179593350294,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2340.jpg,NORMAL,0,NORMAL,0,0.6198958288960892,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2346.jpg,NORMAL,0,NORMAL,0,0.6089754191528051,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2353.jpg,NORMAL,0,NORMAL,0,0.5943240735580557,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2362.jpg,NORMAL,0,NORMAL,0,0.6340562066425041,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2373.jpg,NORMAL,0,NORMAL,0,0.6155529715094032,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_238.jpg,NORMAL,0,NORMAL,0,0.655195828924743,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2387.jpg,NORMAL,0,NORMAL,0,0.6167882070666222,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2393.jpg,NORMAL,0,NORMAL,0,0.617644231618522,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2394.jpg,NORMAL,0,NORMAL,0,0.5976004699007237,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2403.jpg,NORMAL,0,NORMAL,0,0.6260381606396493,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2409.jpg,NORMAL,0,NORMAL,0,0.6445473889112486,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2416.jpg,NORMAL,0,NORMAL,0,0.6356727521844239,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2439.jpg,NORMAL,0,NORMAL,0,0.6166803167645736,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_245.jpg,NORMAL,0,NORMAL,0,0.6466554960917228,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2461.jpg,NORMAL,0,NORMAL,0,0.5892586287100492,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2469.jpg,NORMAL,0,NORMAL,0,0.589419835850215,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2484.jpg,NORMAL,0,NORMAL,0,0.5762227239312293,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2485.jpg,NORMAL,0,NORMAL,0,0.5721400709425342,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2487.jpg,NORMAL,0,NORMAL,0,0.6202603746638841,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2491.jpg,NORMAL,0,NORMAL,0,0.6044134255568256,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2496.jpg,NORMAL,0,NORMAL,0,0.5709643663071291,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2497.jpg,NORMAL,0,NORMAL,0,0.588637662230781,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2513.jpg,NORMAL,0,NORMAL,0,0.5182555969932521,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_2515.jpg,NORMAL,0,NORMAL,0,0.543755434669303,90_DEG
/home/randellini/Image_Anomaly_Detection/dataset/images_lego_256/one_up/90_DEG/frame_253.jpg,NORMAL,0,NORMAL,0,0.626601418994988,90_DEG
